epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
26,890,,,,,,,,,5968386.5,1828.6475830078125,0.9429713487625122
26,890,,,,28017942.0,4156.31005859375,,0.7704598903656006,,,,
27,899,,,,,,4157.857421875,,0.7527045607566833,,,
27,919,,,,,,4124.6513671875,,0.7979711890220642,,,
27,923,,,,,,,,,6501648.0,1927.3956298828125,0.9378759860992432
27,923,,,,27851596.0,4134.0576171875,,0.7716195583343506,,,,
28,939,,,,,,3949.72998046875,,0.795761227607727,,,
28,956,,,,,,,,,6222522.0,1892.0311279296875,0.9405430555343628
28,956,,,,27711902.0,4125.28564453125,,0.7728062868118286,,,,
29,959,,,,,,3852.03662109375,,0.7941570281982422,,,
29,979,,,,,,4123.76171875,,0.783098042011261,,,
29,989,,,,,,,,,4876590.5,1641.28759765625,0.9534035921096802
29,989,,,,27268292.0,4086.9599609375,,0.7762722373008728,,,,
30,999,,,,,,3870.40185546875,,0.7997392416000366,,,
30,1019,,,,,,3995.67333984375,,0.7944174408912659,,,
30,1022,,,,,,,,,5624934.5,1794.586181640625,0.9462531208992004
30,1022,,,,27243540.0,4080.251953125,,0.7766271233558655,,,,
31,1039,,,,,,4030.1669921875,,0.7777131795883179,,,
31,1055,,,,,,,,,6502201.5,1942.790283203125,0.9378707408905029
31,1055,,,,27081074.0,4076.857421875,,0.7779812812805176,,,,
32,1059,,,,,,4160.5087890625,,0.7729515433311462,,,
32,1079,,,,,,4030.7978515625,,0.789586067199707,,,
32,1088,,,,,,,,,6349965.5,1888.372314453125,0.9393253326416016
32,1088,,,,26897756.0,4061.847412109375,,0.7794274687767029,,,,
33,1099,,,,,,4182.60986328125,,0.7613967657089233,,,
33,1119,,,,,,4133.66943359375,,0.7887922525405884,,,
33,1121,,,,,,,,,7471545.0,2130.238525390625,0.9286085367202759
33,1121,,,,26665956.0,4052.892578125,,0.7812310457229614,,,,
34,1139,,,,,,3971.257080078125,,0.796194851398468,,,
34,1154,,,,,,,,,5217301.5,1672.43310546875,0.9501481056213379
34,1154,,,,26751782.0,4049.433837890625,,0.7807414531707764,,,,
35,1159,,,,,,4100.99853515625,,0.7787719368934631,,,
35,1179,,,,,,4217.84423828125,,0.777792751789093,,,
35,1187,,,,,,,,,5281300.0,1702.832275390625,0.9495365619659424
35,1187,,,,26807264.0,4057.44287109375,,0.7802419662475586,,,,
36,1199,,,,,,4240.826171875,,0.7718473672866821,,,
36,1219,,,,,,4011.843505859375,,0.786597490310669,,,
36,1220,,,,,,,,,6079124.0,1862.5899658203125,0.9419132471084595
36,1220,,,,26862762.0,4066.72119140625,,0.7798223495483398,,,,
37,1239,,,,,,3907.659912109375,,0.7725694179534912,,,
37,1253,,,,,,,,,5528187.5,1743.1275634765625,0.947177529335022
37,1253,,,,26698530.0,4044.557861328125,,0.7810614109039307,,,,
38,1259,,,,,,3972.135498046875,,0.7948024272918701,,,
38,1279,,,,,,4009.83935546875,,0.7898646593093872,,,
38,1286,,,,,,,,,5091409.0,1691.4339599609375,0.95135098695755
38,1286,,,,26657330.0,4041.89111328125,,0.781309962272644,,,,
39,1299,,,,,,3921.587890625,,0.7915536761283875,,,
39,1319,,,,,,4042.421630859375,,0.7696579098701477,,,
39,1319,,,,,,,,,5919591.0,1845.4918212890625,0.9434376358985901
39,1319,,,,26544300.0,4021.72802734375,,0.7824382781982422,,,,
40,1339,,,,,,3885.67431640625,,0.7884559631347656,,,
40,1352,,,,,,,,,5531873.5,1756.187744140625,0.9471423029899597
40,1352,,,,25866014.0,3981.026611328125,,0.7877211570739746,,,,
41,1359,,,,,,3834.898681640625,,0.8103777170181274,,,
41,1379,,,,,,3855.56494140625,,0.8037703037261963,,,
41,1385,,,,,,,,,4656369.5,1615.426513671875,0.9555078744888306
41,1385,,,,26413750.0,4025.58203125,,0.7835252285003662,,,,
42,1399,,,,,,3914.39794921875,,0.7855846881866455,,,
42,1418,,,,,,,,,5367466.5,1684.7236328125,0.9487132430076599
42,1418,,,,26275470.0,3997.422119140625,,0.7847275137901306,,,,
43,1419,,,,,,3781.90185546875,,0.8079278469085693,,,
43,1439,,,,,,3924.46337890625,,0.7966556549072266,,,
43,1451,,,,,,,,,5346430.5,1768.82421875,0.9489142298698425
43,1451,,,,25999972.0,3986.915771484375,,0.786891758441925,,,,
44,1459,,,,,,4092.510498046875,,0.7713384032249451,,,
44,1479,,,,,,4067.814697265625,,0.7858583927154541,,,
44,1484,,,,,,,,,5432736.5,1760.2049560546875,0.948089599609375
44,1484,,,,25992820.0,3998.61669921875,,0.7870254516601562,,,,
45,1499,,,,,,4033.6064453125,,0.7800110578536987,,,
45,1517,,,,,,,,,4432600.0,1546.660888671875,0.9576460123062134
45,1517,,,,25971122.0,3983.154541015625,,0.7871199250221252,,,,
46,1519,,,,,,4018.338134765625,,0.7904095649719238,,,
46,1539,,,,,,3965.93115234375,,0.7969107627868652,,,
46,1550,,,,,,,,,5584213.5,1781.9837646484375,0.9466422200202942
46,1550,,,,26070498.0,3988.30517578125,,0.7860814929008484,,,,
47,1559,,,,,,4046.0341796875,,0.7832509875297546,,,
47,1579,,,,,,4052.8212890625,,0.779809832572937,,,
47,1583,,,,,,,,,4798425.5,1603.20654296875,0.9541504979133606
47,1583,,,,26084630.0,3987.33349609375,,0.7860839366912842,,,,
48,1599,,,,,,4190.0009765625,,0.7770375609397888,,,
48,1616,,,,,,,,,5841859.0,1814.8248291015625,0.9441803693771362
48,1616,,,,25870430.0,3983.072998046875,,0.7881069183349609,,,,
49,1619,,,,,,4092.6064453125,,0.7859265804290771,,,
