epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
34,1154,,,,,,,,,19673966.0,4032.0771484375,0.8119580745697021
34,1154,,,,28666076.0,4203.638671875,,0.7654543519020081,,,,
35,1159,,,,,,4278.85400390625,,0.7422125935554504,,,
35,1179,,,,,,4065.7529296875,,0.7747087478637695,,,
35,1187,,,,,,,,,14242107.0,3317.95751953125,0.8638753294944763
35,1187,,,,28456108.0,4172.572265625,,0.7670730948448181,,,,
36,1199,,,,,,4174.13037109375,,0.7471969723701477,,,
36,1219,,,,,,4368.955078125,,0.7547163367271423,,,
36,1220,,,,,,,,,15468716.0,3459.207763671875,0.8521515130996704
36,1220,,,,28706546.0,4203.306640625,,0.7649410963058472,,,,
37,1239,,,,,,4251.28955078125,,0.7519480586051941,,,
37,1253,,,,,,,,,14231723.0,3314.77978515625,0.8639745712280273
37,1253,,,,28283538.0,4174.8330078125,,0.7678602337837219,,,,
38,1259,,,,,,4169.35888671875,,0.7706286907196045,,,
38,1279,,,,,,4022.041748046875,,0.788480281829834,,,
38,1286,,,,,,,,,15446533.0,3472.5380859375,0.8523635268211365
38,1286,,,,28105118.0,4149.71435546875,,0.769667387008667,,,,
39,1299,,,,,,4101.55224609375,,0.7897111773490906,,,
39,1319,,,,,,4082.37939453125,,0.7854068875312805,,,
39,1319,,,,,,,,,14809614.0,3379.716796875,0.8584511280059814
39,1319,,,,28157886.0,4165.09619140625,,0.7693772912025452,,,,
40,1339,,,,,,4299.26953125,,0.7447969913482666,,,
40,1352,,,,,,,,,16320182.0,3595.722412109375,0.8440132737159729
40,1352,,,,27976552.0,4154.0126953125,,0.7708239555358887,,,,
41,1359,,,,,,3983.06787109375,,0.7899864315986633,,,
41,1379,,,,,,4307.0693359375,,0.7558006644248962,,,
41,1385,,,,,,,,,16761151.0,3655.087890625,0.8397985100746155
41,1385,,,,28046732.0,4152.2080078125,,0.770255446434021,,,,
42,1399,,,,,,4131.8427734375,,0.7615188360214233,,,
42,1418,,,,,,,,,14756270.0,3393.0546875,0.8589609861373901
42,1418,,,,27386298.0,4101.3525390625,,0.7757806181907654,,,,
43,1419,,,,,,3955.512451171875,,0.765734076499939,,,
43,1439,,,,,,4059.914306640625,,0.7858289480209351,,,
43,1451,,,,,,,,,13950762.0,3265.620361328125,0.866659939289093
43,1451,,,,27201096.0,4090.263427734375,,0.776858389377594,,,,
44,1459,,,,,,4104.78076171875,,0.7537360787391663,,,
44,1479,,,,,,4047.889892578125,,0.7769210934638977,,,
44,1484,,,,,,,,,15777810.0,3525.60107421875,0.8491972088813782
44,1484,,,,27121716.0,4077.264404296875,,0.7775800824165344,,,,
45,1499,,,,,,4263.9609375,,0.7582217454910278,,,
45,1517,,,,,,,,,15379185.0,3474.162109375,0.8530071973800659
45,1517,,,,27484448.0,4104.7431640625,,0.7748451828956604,,,,
46,1519,,,,,,4066.80224609375,,0.7724862694740295,,,
46,1539,,,,,,4166.79150390625,,0.773108959197998,,,
46,1550,,,,,,,,,16272577.0,3580.181640625,0.8444682359695435
46,1550,,,,27432976.0,4102.705078125,,0.7755399346351624,,,,
47,1559,,,,,,4189.27197265625,,0.7796095609664917,,,
47,1579,,,,,,4157.330078125,,0.7692421078681946,,,
47,1583,,,,,,,,,14647733.0,3378.580078125,0.859998345375061
47,1583,,,,27183822.0,4082.027099609375,,0.7775046825408936,,,,
48,1599,,,,,,4038.4736328125,,0.7903026342391968,,,
48,1616,,,,,,,,,13263679.0,3185.256103515625,0.8732270002365112
48,1616,,,,26779268.0,4045.49853515625,,0.7804868221282959,,,,
