epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
24,999,,,,,,4315.36572265625,,0.7758960723876953,,,
24,1019,,,,,,4156.3466796875,,0.7550023794174194,,,
24,1024,,,,,,,,,3491079.0,1426.3634033203125,0.9122832417488098
24,1024,,,,28486682.0,4177.93115234375,,0.7720320820808411,,,,
25,1039,,,,,,4106.00732421875,,0.7763269543647766,,,
25,1059,,,,,,4224.73193359375,,0.7570040822029114,,,
25,1065,,,,,,,,,3606091.25,1429.68896484375,0.9093934893608093
25,1065,,,,28490466.0,4178.90771484375,,0.7724370956420898,,,,
26,1079,,,,,,4327.90478515625,,0.7624180316925049,,,
26,1099,,,,,,4189.5673828125,,0.7863714694976807,,,
26,1106,,,,,,,,,3419933.75,1389.8194580078125,0.9140708446502686
26,1106,,,,28617200.0,4190.75732421875,,0.7713043093681335,,,,
27,1119,,,,,,4054.510498046875,,0.7867308855056763,,,
27,1139,,,,,,3997.599853515625,,0.776218056678772,,,
27,1147,,,,,,,,,3051226.25,1322.137939453125,0.9233349561691284
27,1147,,,,28225758.0,4167.04345703125,,0.7744660973548889,,,,
28,1159,,,,,,4073.089111328125,,0.7656353116035461,,,
28,1179,,,,,,3998.870361328125,,0.7892310619354248,,,
28,1188,,,,,,,,,3003771.5,1301.7275390625,0.9245273470878601
28,1188,,,,28209882.0,4159.318359375,,0.7747289538383484,,,,
29,1199,,,,,,4276.046875,,0.7656734585762024,,,
29,1219,,,,,,4196.78564453125,,0.781151533126831,,,
29,1229,,,,,,,,,3099655.0,1336.617919921875,0.9221181869506836
29,1229,,,,28325126.0,4172.251953125,,0.7733768224716187,,,,
30,1239,,,,,,4199.15478515625,,0.7615357637405396,,,
30,1259,,,,,,3952.0927734375,,0.7921344041824341,,,
30,1270,,,,,,,,,2994452.5,1310.107421875,0.9247614741325378
30,1270,,,,28169786.0,4161.12158203125,,0.7748339772224426,,,,
31,1279,,,,,,3976.141845703125,,0.7841389179229736,,,
31,1299,,,,,,4126.82861328125,,0.7772459387779236,,,
31,1311,,,,,,,,,3133292.0,1338.508056640625,0.9212729930877686
31,1311,,,,28086484.0,4141.0166015625,,0.7755213379859924,,,,
32,1319,,,,,,4202.6025390625,,0.7908369302749634,,,
32,1339,,,,,,4085.256103515625,,0.7858283519744873,,,
32,1352,,,,,,,,,2992640.75,1294.2652587890625,0.9248070120811462
32,1352,,,,27475198.0,4106.62109375,,0.7803501486778259,,,,
33,1359,,,,,,4072.9765625,,0.781500518321991,,,
33,1379,,,,,,4202.14013671875,,0.7755787372589111,,,
33,1393,,,,,,,,,2853880.25,1266.1298828125,0.9282935261726379
33,1393,,,,27812146.0,4127.2734375,,0.777719259262085,,,,
34,1399,,,,,,4186.8681640625,,0.781694769859314,,,
34,1419,,,,,,4194.96240234375,,0.7683649063110352,,,
34,1434,,,,,,,,,2824760.25,1267.307861328125,0.9290251731872559
34,1434,,,,27382358.0,4099.25927734375,,0.7812623977661133,,,,
35,1439,,,,,,4114.5322265625,,0.7775383591651917,,,
35,1459,,,,,,4105.228515625,,0.7744115591049194,,,
35,1475,,,,,,,,,2761782.75,1251.7435302734375,0.9306075572967529
35,1475,,,,27378998.0,4090.700927734375,,0.7812118530273438,,,,
36,1479,,,,,,3924.91748046875,,0.7974255681037903,,,
36,1499,,,,,,3973.247314453125,,0.8085743188858032,,,
36,1516,,,,,,,,,2844011.75,1265.956787109375,0.9285414218902588
36,1516,,,,26894170.0,4062.779541015625,,0.7850164175033569,,,,
37,1519,,,,,,4307.28173828125,,0.7572838068008423,,,
37,1539,,,,,,4203.85791015625,,0.7585569620132446,,,
37,1557,,,,,,,,,2817225.25,1248.38720703125,0.9292144775390625
37,1557,,,,27076732.0,4075.752685546875,,0.7836570143699646,,,,
38,1559,,,,,,3991.955810546875,,0.8101020455360413,,,
38,1579,,,,,,4209.5068359375,,0.7421685457229614,,,
38,1598,,,,,,,,,2783879.75,1243.9014892578125,0.9300523400306702
38,1598,,,,27118492.0,4080.301025390625,,0.7831180095672607,,,,
39,1599,,,,,,4073.42041015625,,0.788979709148407,,,
39,1619,,,,,,3891.7509765625,,0.7860921025276184,,,
39,1639,,,,,,4218.525390625,,0.766492486000061,,,
39,1639,,,,,,,,,2663784.0,1239.655517578125,0.9330698251724243
39,1639,,,,27177182.0,4073.51904296875,,0.782850444316864,,,,
40,1659,,,,,,4099.4072265625,,0.7855812311172485,,,
40,1679,,,,,,4133.650390625,,0.7692186236381531,,,
40,1680,,,,,,,,,2693417.0,1245.8009033203125,0.9323253035545349
40,1680,,,,26956552.0,4065.026611328125,,0.7842782139778137,,,,
41,1699,,,,,,4055.187744140625,,0.7774598598480225,,,
41,1719,,,,,,4094.507080078125,,0.7953018546104431,,,
41,1721,,,,,,,,,2616977.0,1220.1590576171875,0.9342459440231323
41,1721,,,,26887340.0,4062.2255859375,,0.7850944399833679,,,,
42,1739,,,,,,4012.619140625,,0.7882189750671387,,,
42,1759,,,,,,4183.4921875,,0.7556383609771729,,,
42,1762,,,,,,,,,2928115.25,1342.523681640625,0.9264282584190369
42,1762,,,,26709696.0,4043.245361328125,,0.7862852811813354,,,,
43,1779,,,,,,4102.05810546875,,0.7811564207077026,,,
43,1799,,,,,,4096.61181640625,,0.7711841464042664,,,
43,1803,,,,,,,,,2904123.75,1264.970458984375,0.9270310997962952
43,1803,,,,27226982.0,4084.86865234375,,0.7822446227073669,,,,
44,1819,,,,,,3932.539794921875,,0.7983423471450806,,,
44,1839,,,,,,4124.830078125,,0.7883330583572388,,,
44,1844,,,,,,,,,2763122.5,1242.2283935546875,0.9305738806724548
44,1844,,,,26917316.0,4061.430419921875,,0.7848899364471436,,,,
45,1859,,,,,,4221.830078125,,0.7686911821365356,,,
45,1879,,,,,,4141.830078125,,0.7857694029808044,,,
45,1885,,,,,,,,,2684010.75,1239.213134765625,0.9325616359710693
45,1885,,,,26514452.0,4030.515625,,0.7881269454956055,,,,
46,1899,,,,,,4049.163818359375,,0.8011714816093445,,,
46,1919,,,,,,4208.27978515625,,0.7767172455787659,,,
46,1926,,,,,,,,,2664450.25,1243.3121337890625,0.9330531358718872
46,1926,,,,26706716.0,4054.4892578125,,0.7865842580795288,,,,
47,1939,,,,,,3912.364013671875,,0.8068774938583374,,,
47,1959,,,,,,4042.844482421875,,0.7756015062332153,,,
47,1967,,,,,,,,,2812223.0,1248.40869140625,0.9293401837348938
47,1967,,,,26203986.0,4010.223876953125,,0.7906432747840881,,,,
48,1979,,,,,,4077.2919921875,,0.7723640203475952,,,
48,1999,,,,,,4017.3017578125,,0.7841731905937195,,,
48,2008,,,,,,,,,2639503.75,1216.486572265625,0.9336799383163452
48,2008,,,,26815524.0,4052.3203125,,0.785801351070404,,,,
49,2019,,,,,,3868.249267578125,,0.8028947710990906,,,
49,2039,,,,,,3941.912109375,,0.769379734992981,,,
49,2049,,,,,,,,,2626955.25,1232.8800048828125,0.9339951872825623
49,2049,,,,26482230.0,4025.22216796875,,0.7883363366127014,,,,
50,2059,,,,,,4226.22705078125,,0.7773435115814209,,,
50,2079,,,,,,4150.9033203125,,0.7914918065071106,,,
50,2090,,,,,,,,,2868093.25,1254.349609375,0.9279363751411438
50,2090,,,,26651988.0,4049.557861328125,,0.7869328856468201,,,,
51,2099,,,,,,3993.635986328125,,0.7829961776733398,,,
51,2119,,,,,,4144.64306640625,,0.7857323288917542,,,
51,2131,,,,,,,,,2602814.75,1220.22998046875,0.9346017837524414
51,2131,,,,26356806.0,4016.59765625,,0.7892835140228271,,,,
52,2139,,,,,,4035.08837890625,,0.8004329204559326,,,
52,2159,,,,,,4070.30419921875,,0.7831982374191284,,,
52,2172,,,,,,,,,2848730.5,1249.3604736328125,0.9284228682518005
52,2172,,,,26166624.0,4005.678955078125,,0.7908729314804077,,,,
53,2179,,,,,,4135.2548828125,,0.7878025770187378,,,
53,2199,,,,,,4002.841796875,,0.7807044386863708,,,
53,2213,,,,,,,,,2594595.25,1244.8294677734375,0.9348083138465881
53,2213,,,,26093954.0,3994.176025390625,,0.7914527058601379,,,,
54,2219,,,,,,4226.822265625,,0.7794322967529297,,,
54,2239,,,,,,3956.85546875,,0.7923721671104431,,,
54,2254,,,,,,,,,2802979.25,1257.1258544921875,0.9295724630355835
54,2254,,,,26505670.0,4028.283447265625,,0.7881309390068054,,,,
55,2259,,,,,,4006.136962890625,,0.7712808847427368,,,
55,2279,,,,,,3944.8056640625,,0.7914514541625977,,,
55,2295,,,,,,,,,2611500.25,1234.3935546875,0.9343835115432739
55,2295,,,,25933852.0,3986.884765625,,0.7926070690155029,,,,
56,2299,,,,,,3972.555419921875,,0.7944189310073853,,,
56,2319,,,,,,4111.60791015625,,0.7787835597991943,,,
56,2336,,,,,,,,,2569873.75,1233.5672607421875,0.9354294538497925
56,2336,,,,26361222.0,4019.261962890625,,0.7891966104507446,,,,
57,2339,,,,,,3876.122314453125,,0.8035294413566589,,,
57,2359,,,,,,4327.68994140625,,0.7898291349411011,,,
57,2377,,,,,,,,,2529405.75,1191.36181640625,0.9364462494850159
57,2377,,,,26423290.0,4030.088623046875,,0.7887263298034668,,,,
58,2379,,,,,,4012.053955078125,,0.7908191084861755,,,
58,2399,,,,,,4224.72705078125,,0.782616138458252,,,
58,2418,,,,,,,,,2660986.25,1222.70849609375,0.9331401586532593
58,2418,,,,26439200.0,4022.0869140625,,0.7888231873512268,,,,
59,2419,,,,,,3900.496337890625,,0.8076004981994629,,,
59,2439,,,,,,4153.93896484375,,0.7758001685142517,,,
59,2459,,,,,,3911.214111328125,,0.8038214445114136,,,
59,2459,,,,,,,,,2494503.0,1202.0328369140625,0.9373232126235962
59,2459,,,,26110128.0,4004.10498046875,,0.7911917567253113,,,,
60,2479,,,,,,4065.84912109375,,0.7963196039199829,,,
60,2499,,,,,,3970.85107421875,,0.8042594194412231,,,
60,2500,,,,,,,,,2570179.0,1218.62451171875,0.9354217648506165
60,2500,,,,26243576.0,3997.3115234375,,0.7903180122375488,,,,
61,2519,,,,,,3975.3046875,,0.792634129524231,,,
61,2539,,,,,,4145.810546875,,0.7881447672843933,,,
61,2541,,,,,,,,,2472480.25,1195.4395751953125,0.9378765225410461
61,2541,,,,25941784.0,3983.37548828125,,0.7925894856452942,,,,
62,2559,,,,,,3923.167724609375,,0.7979431748390198,,,
62,2579,,,,,,4027.24072265625,,0.7935446500778198,,,
62,2582,,,,,,,,,2764066.0,1276.1845703125,0.9305501580238342
62,2582,,,,25857638.0,3972.010009765625,,0.7933177351951599,,,,
63,2599,,,,,,4043.507080078125,,0.7789190411567688,,,
63,2619,,,,,,3983.60107421875,,0.7835567593574524,,,
63,2623,,,,,,,,,2489543.25,1200.476318359375,0.9374478459358215
63,2623,,,,26120502.0,3996.388671875,,0.7912002205848694,,,,
64,2639,,,,,,4019.97412109375,,0.7569969892501831,,,
64,2659,,,,,,3956.35107421875,,0.7939683794975281,,,
64,2664,,,,,,,,,2681551.75,1214.451416015625,0.9326234459877014
64,2664,,,,25953024.0,3976.29248046875,,0.7924439907073975,,,,
65,2679,,,,,,3951.982666015625,,0.7826170325279236,,,
65,2699,,,,,,3849.837158203125,,0.8071128129959106,,,
65,2705,,,,,,,,,2555694.0,1217.64599609375,0.935785710811615
65,2705,,,,25698554.0,3958.101318359375,,0.7943826913833618,,,,
66,2719,,,,,,3908.5810546875,,0.8054738640785217,,,
66,2739,,,,,,3952.964111328125,,0.7962008714675903,,,
66,2746,,,,,,,,,2478291.25,1209.3370361328125,0.9377305507659912
66,2746,,,,25763140.0,3979.839111328125,,0.7941477298736572,,,,
67,2759,,,,,,3768.14208984375,,0.8100780248641968,,,
67,2779,,,,,,3960.529296875,,0.7998896837234497,,,
67,2787,,,,,,,,,2637801.5,1263.990234375,0.9337226748466492
67,2787,,,,25548550.0,3955.820556640625,,0.7957632541656494,,,,
68,2799,,,,,,4195.79443359375,,0.7743598222732544,,,
68,2819,,,,,,3906.899658203125,,0.7944408655166626,,,
68,2828,,,,,,,,,2527292.25,1199.11962890625,0.9364993572235107
68,2828,,,,25556516.0,3956.56982421875,,0.7956814169883728,,,,
69,2839,,,,,,4022.15771484375,,0.7885236740112305,,,
69,2859,,,,,,4072.16796875,,0.7998682856559753,,,
69,2869,,,,,,,,,2825327.0,1241.648193359375,0.9290109276771545
69,2869,,,,25996856.0,3985.376953125,,0.7922694683074951,,,,
70,2879,,,,,,4158.05615234375,,0.7748432159423828,,,
70,2899,,,,,,3976.901123046875,,0.8011317253112793,,,
70,2910,,,,,,,,,2556261.5,1219.1041259765625,0.9357714653015137
70,2910,,,,25870248.0,3980.000732421875,,0.7933961153030396,,,,
71,2919,,,,,,3976.64453125,,0.7899051904678345,,,
71,2939,,,,,,3970.687255859375,,0.7949361801147461,,,
71,2951,,,,,,,,,2436256.75,1189.0987548828125,0.9387866854667664
71,2951,,,,25783232.0,3964.361572265625,,0.7937813997268677,,,,
72,2959,,,,,,4151.392578125,,0.7778804302215576,,,
72,2979,,,,,,3738.06689453125,,0.8320751786231995,,,
72,2992,,,,,,,,,2463895.5,1173.3367919921875,0.9380922317504883
72,2992,,,,25709802.0,3967.160888671875,,0.7945685386657715,,,,
73,2999,,,,,,3955.6044921875,,0.7983420491218567,,,
73,3019,,,,,,3757.22900390625,,0.7969350814819336,,,
73,3033,,,,,,,,,2678909.25,1219.335693359375,0.9326897859573364
73,3033,,,,25883726.0,3961.87158203125,,0.7933363318443298,,,,
74,3039,,,,,,4009.742919921875,,0.775348424911499,,,
74,3059,,,,,,3980.880126953125,,0.7869167923927307,,,
74,3074,,,,,,,,,2447857.0,1195.0462646484375,0.9384952187538147
74,3074,,,,26152668.0,3990.49951171875,,0.7908997535705566,,,,
75,3079,,,,,,3827.937744140625,,0.8033460974693298,,,
75,3099,,,,,,4007.767578125,,0.8029516339302063,,,
75,3115,,,,,,,,,2298274.75,1150.5933837890625,0.9422536492347717
75,3115,,,,25631266.0,3961.774658203125,,0.794957160949707,,,,
76,3119,,,,,,3923.8759765625,,0.8035829067230225,,,
76,3139,,,,,,3912.425537109375,,0.8065438866615295,,,
76,3156,,,,,,,,,2503088.0,1177.3538818359375,0.937107503414154
76,3156,,,,25721434.0,3962.39453125,,0.7944437861442566,,,,
77,3159,,,,,,3911.065185546875,,0.7979786396026611,,,
77,3179,,,,,,3953.23046875,,0.8007990121841431,,,
77,3197,,,,,,,,,2544041.25,1193.5885009765625,0.9360784888267517
77,3197,,,,25550718.0,3954.349853515625,,0.7955318093299866,,,,
78,3199,,,,,,3720.45654296875,,0.8077157735824585,,,
78,3219,,,,,,3969.288330078125,,0.8029314279556274,,,
78,3238,,,,,,,,,2412964.0,1161.3426513671875,0.9393719434738159
78,3238,,,,25298142.0,3934.540771484375,,0.7978603839874268,,,,
79,3239,,,,,,4027.916748046875,,0.7855356931686401,,,
79,3259,,,,,,3926.095458984375,,0.7879803776741028,,,
79,3279,,,,,,3867.753173828125,,0.8104521036148071,,,
79,3279,,,,,,,,,2340786.5,1158.2645263671875,0.941185474395752
79,3279,,,,25298618.0,3936.16259765625,,0.7977023124694824,,,,
80,3299,,,,,,3874.875732421875,,0.7953006625175476,,,
80,3319,,,,,,4042.442138671875,,0.7939424514770508,,,
80,3320,,,,,,,,,2386908.5,1172.941162109375,0.9400266408920288
80,3320,,,,25255428.0,3933.0693359375,,0.7980068325996399,,,,
81,3339,,,,,,4019.85400390625,,0.8052213788032532,,,
81,3359,,,,,,3935.17626953125,,0.8053824305534363,,,
81,3361,,,,,,,,,2428358.0,1215.090576171875,0.9389851689338684
81,3361,,,,25470844.0,3944.87890625,,0.7965764403343201,,,,
82,3379,,,,,,3987.844482421875,,0.8009277582168579,,,
82,3399,,,,,,3975.576904296875,,0.8054499626159668,,,
82,3402,,,,,,,,,2558789.5,1180.6995849609375,0.9357079267501831
82,3402,,,,25610060.0,3953.271484375,,0.7952551245689392,,,,
83,3419,,,,,,3872.927734375,,0.7929674386978149,,,
83,3439,,,,,,3802.07373046875,,0.8198437094688416,,,
83,3443,,,,,,,,,2338333.75,1148.26513671875,0.9412471055984497
83,3443,,,,25185130.0,3921.766845703125,,0.7985131740570068,,,,
84,3459,,,,,,3947.9921875,,0.8057464361190796,,,
84,3479,,,,,,4097.60986328125,,0.7922222018241882,,,
