epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
24,999,,,,,,4330.3623046875,,0.7771512866020203,,,
24,1019,,,,,,4310.39697265625,,0.7677680253982544,,,
24,1024,,,,,,,,,9456910.0,2688.685302734375,0.7623860239982605
24,1024,,,,29255192.0,4235.34912109375,,0.7662900686264038,,,,
25,1039,,,,,,4304.07275390625,,0.741560697555542,,,
25,1059,,,,,,4271.59375,,0.7553839087486267,,,
25,1065,,,,,,,,,11524492.0,3012.9013671875,0.7104359865188599
25,1065,,,,29456196.0,4257.6337890625,,0.7645900249481201,,,,
26,1079,,,,,,4049.58740234375,,0.7882072925567627,,,
26,1099,,,,,,4310.6162109375,,0.756817638874054,,,
26,1106,,,,,,,,,10664025.0,2874.51025390625,0.7320560216903687
26,1106,,,,28853722.0,4225.7490234375,,0.7693700194358826,,,,
27,1119,,,,,,4122.09375,,0.7680564522743225,,,
27,1139,,,,,,4359.8681640625,,0.7346044778823853,,,
27,1147,,,,,,,,,10127468.0,2784.10107421875,0.7455375790596008
27,1147,,,,29058940.0,4208.63916015625,,0.7677801847457886,,,,
28,1159,,,,,,4309.4541015625,,0.7505593299865723,,,
28,1179,,,,,,4183.0087890625,,0.7884511351585388,,,
28,1188,,,,,,,,,10813150.0,2901.530517578125,0.728309154510498
28,1188,,,,28803290.0,4198.50830078125,,0.7698276042938232,,,,
29,1199,,,,,,4294.99658203125,,0.7518012523651123,,,
29,1219,,,,,,4247.33642578125,,0.7525883913040161,,,
29,1229,,,,,,,,,10294183.0,2795.227294921875,0.7413486838340759
29,1229,,,,28342250.0,4168.47021484375,,0.7736263275146484,,,,
30,1239,,,,,,4001.80078125,,0.7830072641372681,,,
30,1259,,,,,,4235.6279296875,,0.7781481146812439,,,
30,1270,,,,,,,,,12638988.0,3176.506103515625,0.6824331879615784
30,1270,,,,28289844.0,4162.279296875,,0.7737418413162231,,,,
31,1279,,,,,,4155.64599609375,,0.7691998481750488,,,
31,1299,,,,,,4121.048828125,,0.782624363899231,,,
31,1311,,,,,,,,,9139906.0,2628.025634765625,0.7703510522842407
31,1311,,,,27906084.0,4136.6337890625,,0.7769877910614014,,,,
32,1319,,,,,,4071.2119140625,,0.7675299644470215,,,
32,1339,,,,,,4117.2841796875,,0.7662391066551208,,,
32,1352,,,,,,,,,10628996.0,2871.781982421875,0.7329362034797668
32,1352,,,,28434170.0,4178.64208984375,,0.7728409767150879,,,,
33,1359,,,,,,4040.177734375,,0.7917163968086243,,,
33,1379,,,,,,4183.24951171875,,0.7704409956932068,,,
33,1393,,,,,,,,,9059261.0,2584.6298828125,0.7723773121833801
33,1393,,,,28170074.0,4147.0703125,,0.7750360369682312,,,,
34,1399,,,,,,4024.498046875,,0.756549596786499,,,
34,1419,,,,,,3833.273681640625,,0.7988446950912476,,,
34,1434,,,,,,,,,9076401.0,2604.837158203125,0.7719466686248779
34,1434,,,,27860944.0,4124.9443359375,,0.777325451374054,,,,
35,1439,,,,,,4250.6025390625,,0.7700822949409485,,,
35,1459,,,,,,4150.0703125,,0.7682104110717773,,,
35,1475,,,,,,,,,11163423.0,2921.72216796875,0.719508171081543
35,1475,,,,28409322.0,4171.76025390625,,0.7731000781059265,,,,
36,1479,,,,,,3944.42529296875,,0.7907211780548096,,,
36,1499,,,,,,4139.712890625,,0.7999513745307922,,,
36,1516,,,,,,,,,9347440.0,2660.200927734375,0.7651365399360657
36,1516,,,,27934352.0,4133.79541015625,,0.7764695882797241,,,,
37,1519,,,,,,4295.7421875,,0.7697160243988037,,,
37,1539,,,,,,4152.958984375,,0.7615349888801575,,,
37,1557,,,,,,,,,9293541.0,2641.500732421875,0.7664908170700073
37,1557,,,,27356770.0,4098.5595703125,,0.7813003063201904,,,,
38,1559,,,,,,3997.79736328125,,0.7724483013153076,,,
38,1579,,,,,,3954.493896484375,,0.814744234085083,,,
38,1598,,,,,,,,,10291703.0,2791.8046875,0.741411030292511
38,1598,,,,27253372.0,4077.7744140625,,0.7822879552841187,,,,
39,1599,,,,,,4085.45068359375,,0.7738074660301208,,,
39,1619,,,,,,4085.491455078125,,0.7798068523406982,,,
39,1639,,,,,,4228.31396484375,,0.7701851725578308,,,
39,1639,,,,,,,,,10027531.0,2759.992919921875,0.7480486035346985
39,1639,,,,27495564.0,4098.9189453125,,0.780147135257721,,,,
40,1659,,,,,,4095.78759765625,,0.7776271104812622,,,
40,1679,,,,,,4262.5,,0.7699376344680786,,,
40,1680,,,,,,,,,10576904.0,2827.162109375,0.7342450618743896
40,1680,,,,27670628.0,4117.7548828125,,0.7789146304130554,,,,
41,1699,,,,,,4104.408203125,,0.7803018093109131,,,
41,1719,,,,,,4105.40673828125,,0.791861355304718,,,
41,1721,,,,,,,,,9414352.0,2660.742431640625,0.763455331325531
41,1721,,,,26977940.0,4070.68212890625,,0.7844120860099792,,,,
42,1739,,,,,,3971.40478515625,,0.805576503276825,,,
42,1759,,,,,,4133.3427734375,,0.784932017326355,,,
42,1762,,,,,,,,,9703421.0,2704.820556640625,0.7561922073364258
42,1762,,,,27269872.0,4074.319091796875,,0.7819841504096985,,,,
43,1779,,,,,,3994.732666015625,,0.7868654131889343,,,
43,1799,,,,,,3998.68798828125,,0.8009939193725586,,,
43,1803,,,,,,,,,11357435.0,2980.533447265625,0.7146334648132324
43,1803,,,,27015024.0,4056.415283203125,,0.7839804887771606,,,,
44,1819,,,,,,3866.13427734375,,0.8054546117782593,,,
44,1839,,,,,,4185.1650390625,,0.7495867013931274,,,
44,1844,,,,,,,,,10533294.0,2846.6416015625,0.7353408336639404
44,1844,,,,26738170.0,4040.42919921875,,0.7862452864646912,,,,
45,1859,,,,,,4078.964111328125,,0.7776598334312439,,,
45,1879,,,,,,4088.4208984375,,0.7785134315490723,,,
45,1885,,,,,,,,,9893144.0,2748.5078125,0.7514251470565796
45,1885,,,,27090346.0,4074.447265625,,0.7834333777427673,,,,
46,1899,,,,,,4006.0390625,,0.7807949781417847,,,
46,1919,,,,,,3901.97314453125,,0.8008825778961182,,,
46,1926,,,,,,,,,8741910.0,2532.312255859375,0.7803510427474976
46,1926,,,,26860480.0,4055.252685546875,,0.7852685451507568,,,,
47,1939,,,,,,3940.674072265625,,0.7881630063056946,,,
47,1959,,,,,,3905.83056640625,,0.8088151216506958,,,
47,1967,,,,,,,,,8648462.0,2525.878662109375,0.7826990485191345
47,1967,,,,26528522.0,4021.80322265625,,0.7877857089042664,,,,
48,1979,,,,,,3986.033203125,,0.8004037141799927,,,
48,1999,,,,,,3968.5302734375,,0.7768928408622742,,,
48,2008,,,,,,,,,11083864.0,2927.175048828125,0.72150719165802
48,2008,,,,26771234.0,4048.966796875,,0.7862315773963928,,,,
49,2019,,,,,,4082.68505859375,,0.7650039792060852,,,
49,2039,,,,,,4052.78369140625,,0.7886497974395752,,,
49,2049,,,,,,,,,9413775.0,2664.42529296875,0.7634698152542114
49,2049,,,,26743646.0,4052.8564453125,,0.7861167788505554,,,,
50,2059,,,,,,4046.06689453125,,0.7964906692504883,,,
50,2079,,,,,,4029.22021484375,,0.7914954423904419,,,
50,2090,,,,,,,,,9430714.0,2665.2177734375,0.7630441784858704
50,2090,,,,26746292.0,4043.904541015625,,0.786284327507019,,,,
51,2099,,,,,,4148.09619140625,,0.77121901512146,,,
51,2119,,,,,,4022.12255859375,,0.7922995686531067,,,
51,2131,,,,,,,,,10185883.0,2803.241455078125,0.7440698146820068
51,2131,,,,26894028.0,4050.087890625,,0.7849605679512024,,,,
52,2139,,,,,,3919.107421875,,0.7923698425292969,,,
52,2159,,,,,,4070.59765625,,0.7892096042633057,,,
52,2172,,,,,,,,,9019938.0,2576.8828125,0.773365318775177
52,2172,,,,26355038.0,4011.85791015625,,0.7893391847610474,,,,
53,2179,,,,,,4065.4306640625,,0.7800061702728271,,,
53,2199,,,,,,4280.87158203125,,0.7696189880371094,,,
53,2213,,,,,,,,,9879553.0,2729.91552734375,0.7517666816711426
53,2213,,,,26511210.0,4034.36376953125,,0.7883350253105164,,,,
54,2219,,,,,,4012.886962890625,,0.7875542640686035,,,
54,2239,,,,,,4210.5458984375,,0.7795780897140503,,,
54,2254,,,,,,,,,8606069.0,2547.954345703125,0.7837641835212708
54,2254,,,,26449814.0,4025.0703125,,0.7885420322418213,,,,
55,2259,,,,,,3886.70068359375,,0.8106998205184937,,,
55,2279,,,,,,3939.37451171875,,0.7849844694137573,,,
55,2295,,,,,,,,,8646841.0,2526.20458984375,0.7827397584915161
55,2295,,,,26357974.0,4014.214111328125,,0.789404571056366,,,,
56,2299,,,,,,3928.684814453125,,0.7951819896697998,,,
56,2319,,,,,,3900.59765625,,0.7840738892555237,,,
56,2336,,,,,,,,,9741962.0,2711.98046875,0.7552237510681152
56,2336,,,,26220128.0,4012.7333984375,,0.7904007434844971,,,,
57,2339,,,,,,4040.304931640625,,0.7788636088371277,,,
57,2359,,,,,,4096.1572265625,,0.7797191143035889,,,
57,2377,,,,,,,,,9548033.0,2682.234130859375,0.7600964307785034
57,2377,,,,26076220.0,3994.56005859375,,0.7916629910469055,,,,
58,2379,,,,,,3814.206787109375,,0.8129451870918274,,,
58,2399,,,,,,3905.776611328125,,0.7934297919273376,,,
58,2418,,,,,,,,,10255878.0,2787.007568359375,0.7423111200332642
58,2418,,,,25927324.0,3989.28955078125,,0.7928898930549622,,,,
59,2419,,,,,,4065.9775390625,,0.7929770350456238,,,
59,2439,,,,,,4087.7958984375,,0.781755268573761,,,
59,2459,,,,,,3925.90625,,0.7962804436683655,,,
59,2459,,,,,,,,,11102790.0,2944.529296875,0.721031665802002
59,2459,,,,25680126.0,3970.91357421875,,0.7946977615356445,,,,
60,2479,,,,,,3975.92236328125,,0.8123648166656494,,,
60,2499,,,,,,4087.82958984375,,0.7730870842933655,,,
60,2500,,,,,,,,,8357693.5,2491.582763671875,0.7900048494338989
60,2500,,,,25708886.0,3973.351806640625,,0.7945029139518738,,,,
61,2519,,,,,,4157.44140625,,0.7765346765518188,,,
61,2539,,,,,,4061.17333984375,,0.7899321913719177,,,
61,2541,,,,,,,,,9434000.0,2684.7265625,0.7629616260528564
61,2541,,,,25941638.0,3990.63671875,,0.7928898930549622,,,,
62,2559,,,,,,4045.327880859375,,0.7772523164749146,,,
62,2579,,,,,,3933.4775390625,,0.8076671957969666,,,
62,2582,,,,,,,,,8619237.0,2518.356201171875,0.7834333181381226
62,2582,,,,26104018.0,3993.33935546875,,0.7915152311325073,,,,
63,2599,,,,,,3827.47216796875,,0.8167567849159241,,,
