epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
23,1007,,,,28913528.0,4205.59033203125,,0.7689425349235535,,,,
24,1019,,,,,,3971.886962890625,,0.7942294478416443,,,
24,1039,,,,,,4149.58642578125,,0.776371419429779,,,
24,1049,,,,,,,,,3830826.75,1487.3856201171875,0.9037557244300842
24,1049,,,,28332330.0,4164.7890625,,0.773318350315094,,,,
25,1059,,,,,,4201.3701171875,,0.7687314748764038,,,
25,1079,,,,,,4181.77490234375,,0.798775315284729,,,
25,1091,,,,,,,,,3698820.25,1458.5147705078125,0.9070721864700317
25,1091,,,,28656686.0,4188.0078125,,0.7710273265838623,,,,
26,1099,,,,,,4157.9365234375,,0.7607586979866028,,,
26,1119,,,,,,4137.2734375,,0.7688167691230774,,,
26,1133,,,,,,,,,3604487.0,1440.533203125,0.9094421863555908
26,1133,,,,28535518.0,4177.5419921875,,0.7715170383453369,,,,
27,1139,,,,,,4237.1162109375,,0.7665226459503174,,,
27,1159,,,,,,4154.5966796875,,0.7867332100868225,,,
27,1175,,,,,,,,,3585105.25,1431.60205078125,0.9099291563034058
27,1175,,,,28330392.0,4168.03564453125,,0.7735430002212524,,,,
28,1179,,,,,,3904.57568359375,,0.8077460527420044,,,
28,1199,,,,,,4180.5498046875,,0.7748069167137146,,,
28,1217,,,,,,,,,3493710.75,1422.65625,0.9122253060340881
28,1217,,,,28241268.0,4163.90283203125,,0.774239182472229,,,,
29,1219,,,,,,4016.338134765625,,0.7864135503768921,,,
29,1239,,,,,,4216.8798828125,,0.7712685465812683,,,
29,1259,,,,,,5575.61279296875,,0.30716460943222046,,,
29,1259,,,,,,,,,3610632.5,1442.0550537109375,0.9092878103256226
29,1259,,,,27901272.0,4130.43359375,,0.7770051956176758,,,,
30,1279,,,,,,4349.3642578125,,0.7664244174957275,,,
30,1299,,,,,,4239.580078125,,0.782269299030304,,,
30,1301,,,,,,,,,3544933.5,1422.869140625,0.9109383821487427
30,1301,,,,27771232.0,4122.24609375,,0.7780201435089111,,,,
31,1319,,,,,,4056.506591796875,,0.7866072654724121,,,
31,1339,,,,,,4209.68212890625,,0.7666122913360596,,,
31,1343,,,,,,,,,3519060.5,1426.3426513671875,0.9115884304046631
31,1343,,,,27815278.0,4135.64697265625,,0.777744472026825,,,,
32,1359,,,,,,4218.6064453125,,0.7705387473106384,,,
32,1379,,,,,,4192.546875,,0.7646542191505432,,,
32,1385,,,,,,,,,3406640.0,1405.834228515625,0.9144128561019897
32,1385,,,,27982228.0,4138.9443359375,,0.7763779759407043,,,,
33,1399,,,,,,4031.703857421875,,0.796272873878479,,,
33,1419,,,,,,4258.96630859375,,0.7495078444480896,,,
33,1427,,,,,,,,,3408648.25,1403.68701171875,0.914362370967865
33,1427,,,,27929260.0,4144.46923828125,,0.7767623066902161,,,,
34,1439,,,,,,4227.4033203125,,0.7760413289070129,,,
34,1459,,,,,,4066.8505859375,,0.7879477739334106,,,
34,1469,,,,,,,,,3481262.5,1422.93310546875,0.9125380516052246
34,1469,,,,28102564.0,4140.61328125,,0.7752090692520142,,,,
35,1479,,,,,,3907.9765625,,0.8065908551216125,,,
35,1499,,,,,,4121.6494140625,,0.785248875617981,,,
35,1511,,,,,,,,,3403155.25,1398.89208984375,0.9145004153251648
35,1511,,,,27440446.0,4095.07666015625,,0.780756950378418,,,,
36,1519,,,,,,4247.68359375,,0.7601796984672546,,,
36,1539,,,,,,4012.7783203125,,0.787757933139801,,,
36,1553,,,,,,,,,3374585.25,1397.3179931640625,0.91521817445755
36,1553,,,,27403062.0,4097.0224609375,,0.7808680534362793,,,,
37,1559,,,,,,3980.07080078125,,0.7880270481109619,,,
37,1579,,,,,,3871.641845703125,,0.8023136258125305,,,
37,1595,,,,,,,,,3541139.25,1427.986083984375,0.9110337495803833
37,1595,,,,26796648.0,4055.746337890625,,0.785768449306488,,,,
38,1599,,,,,,4018.52685546875,,0.7650080919265747,,,
38,1619,,,,,,3928.42822265625,,0.8041965961456299,,,
38,1637,,,,,,,,,3457046.25,1414.6890869140625,0.913146436214447
38,1637,,,,26843098.0,4052.988037109375,,0.7854521870613098,,,,
39,1639,,,,,,4039.564697265625,,0.7835749983787537,,,
39,1659,,,,,,3908.3134765625,,0.805608332157135,,,
39,1679,,,,,,6178.61328125,,0.655368447303772,,,
39,1679,,,,,,,,,3360531.0,1392.4991455078125,0.9155712723731995
39,1679,,,,27215788.0,4079.99853515625,,0.7823913097381592,,,,
40,1699,,,,,,4100.765625,,0.7602477669715881,,,
40,1719,,,,,,4054.5849609375,,0.7645784020423889,,,
40,1721,,,,,,,,,3228224.75,1364.2109375,0.9188953042030334
40,1721,,,,26763712.0,4034.66748046875,,0.7859512567520142,,,,
41,1739,,,,,,4093.42431640625,,0.7883604168891907,,,
41,1759,,,,,,4104.8037109375,,0.7751869559288025,,,
41,1763,,,,,,,,,3202677.75,1356.2181396484375,0.9195371270179749
41,1763,,,,26691868.0,4037.92041015625,,0.7864120602607727,,,,
42,1779,,,,,,3965.8837890625,,0.7956640124320984,,,
42,1799,,,,,,4092.7890625,,0.7831714749336243,,,
42,1805,,,,,,,,,3131011.5,1341.8172607421875,0.9213376045227051
42,1805,,,,27117952.0,4065.72265625,,0.7833506464958191,,,,
43,1819,,,,,,4086.9189453125,,0.7847942113876343,,,
43,1839,,,,,,3923.421630859375,,0.8093284964561462,,,
43,1847,,,,,,,,,3108846.25,1337.81201171875,0.9218944907188416
43,1847,,,,26964430.0,4064.569580078125,,0.7842965126037598,,,,
44,1859,,,,,,4052.900390625,,0.7634201049804688,,,
44,1879,,,,,,4178.92578125,,0.7854438424110413,,,
44,1889,,,,,,,,,3132319.0,1345.7322998046875,0.9213047623634338
44,1889,,,,26545710.0,4042.044677734375,,0.787682294845581,,,,
45,1899,,,,,,3878.50439453125,,0.8042929172515869,,,
45,1919,,,,,,3981.133544921875,,0.7960571646690369,,,
45,1931,,,,,,,,,3142231.5,1347.7523193359375,0.9210557341575623
45,1931,,,,26767164.0,4038.981201171875,,0.7857809066772461,,,,
46,1939,,,,,,3975.79296875,,0.7905739545822144,,,
46,1959,,,,,,4063.031494140625,,0.7780296802520752,,,
46,1973,,,,,,,,,3223066.5,1379.2581787109375,0.9190248847007751
46,1973,,,,27011972.0,4058.280517578125,,0.7841997146606445,,,,
47,1979,,,,,,3903.607421875,,0.8090179562568665,,,
47,1999,,,,,,4063.26806640625,,0.7857463955879211,,,
47,2015,,,,,,,,,3533623.0,1421.967041015625,0.9112225770950317
47,2015,,,,26950710.0,4056.33837890625,,0.7843774557113647,,,,
48,2019,,,,,,3996.196044921875,,0.8100981116294861,,,
48,2039,,,,,,4087.2080078125,,0.7948336601257324,,,
48,2057,,,,,,,,,3220488.5,1370.978271484375,0.9190896153450012
48,2057,,,,26446098.0,4004.29638671875,,0.7885808348655701,,,,
49,2059,,,,,,3929.3291015625,,0.8008983135223389,,,
49,2079,,,,,,4189.58642578125,,0.7614667415618896,,,
49,2099,,,,,,3893.423828125,,0.7255597114562988,,,
49,2099,,,,,,,,,3138128.25,1352.54736328125,0.9211587905883789
49,2099,,,,26567322.0,4029.111328125,,0.7876250147819519,,,,
50,2119,,,,,,3758.869873046875,,0.8098877668380737,,,
50,2139,,,,,,4172.70361328125,,0.7640741467475891,,,
50,2141,,,,,,,,,3092964.5,1337.0782470703125,0.922293484210968
50,2141,,,,26368524.0,4008.444580078125,,0.7891104221343994,,,,
51,2159,,,,,,4046.92431640625,,0.7855767011642456,,,
51,2179,,,,,,4097.50439453125,,0.7799179553985596,,,
51,2183,,,,,,,,,3133602.5,1358.696533203125,0.9212725162506104
51,2183,,,,26219058.0,3995.669677734375,,0.789885938167572,,,,
52,2199,,,,,,3976.262451171875,,0.7946603894233704,,,
52,2219,,,,,,3879.96630859375,,0.7852595448493958,,,
52,2225,,,,,,,,,3153879.5,1355.4063720703125,0.9207630753517151
52,2225,,,,26287974.0,4005.478759765625,,0.7896937727928162,,,,
53,2239,,,,,,3889.83544921875,,0.7823638916015625,,,
53,2259,,,,,,3845.892822265625,,0.7991623282432556,,,
53,2267,,,,,,,,,2966505.25,1315.684326171875,0.9254705905914307
53,2267,,,,26600366.0,4023.82666015625,,0.7872888445854187,,,,
54,2279,,,,,,3830.213623046875,,0.8095450401306152,,,
54,2299,,,,,,4053.368896484375,,0.7758812308311462,,,
54,2309,,,,,,,,,3042031.5,1317.572265625,0.9235731363296509
54,2309,,,,26206282.0,3999.26123046875,,0.7902455925941467,,,,
55,2319,,,,,,4144.0888671875,,0.7773323059082031,,,
55,2339,,,,,,3816.708740234375,,0.8103088736534119,,,
55,2351,,,,,,,,,2995422.0,1323.05615234375,0.9247441291809082
55,2351,,,,26289578.0,4000.900634765625,,0.7898802757263184,,,,
56,2359,,,,,,3948.803955078125,,0.7888678312301636,,,
56,2379,,,,,,4136.0224609375,,0.8080798983573914,,,
56,2393,,,,,,,,,2861581.75,1284.7431640625,0.9281066656112671
56,2393,,,,26131550.0,3993.409912109375,,0.7909677028656006,,,,
57,2399,,,,,,3902.79296875,,0.8006135821342468,,,
57,2419,,,,,,3842.86669921875,,0.8120242357254028,,,
57,2435,,,,,,,,,3123297.75,1349.85205078125,0.9215314388275146
57,2435,,,,25996448.0,3981.178466796875,,0.792046308517456,,,,
58,2439,,,,,,3869.8203125,,0.809346616268158,,,
58,2459,,,,,,3846.465576171875,,0.800403892993927,,,
58,2477,,,,,,,,,3086469.5,1332.5587158203125,0.922456681728363
58,2477,,,,25721612.0,3969.626953125,,0.794338047504425,,,,
59,2479,,,,,,3986.705810546875,,0.7943504452705383,,,
59,2499,,,,,,4062.576416015625,,0.776238203048706,,,
59,2519,,,,,,3967.373046875,,0.6652815341949463,,,
59,2519,,,,,,,,,3102749.5,1354.514892578125,0.9220476746559143
59,2519,,,,26044874.0,3979.223876953125,,0.7918128371238708,,,,
60,2539,,,,,,4149.736328125,,0.7687257528305054,,,
60,2559,,,,,,3994.73046875,,0.7962647676467896,,,
60,2561,,,,,,,,,3093567.5,1335.7413330078125,0.9222783446311951
60,2561,,,,26176008.0,3991.35302734375,,0.7905246615409851,,,,
61,2579,,,,,,3862.51025390625,,0.802243173122406,,,
61,2599,,,,,,4030.94384765625,,0.7807047963142395,,,
61,2603,,,,,,,,,2929052.75,1298.2987060546875,0.9264115691184998
61,2603,,,,26170794.0,3987.14990234375,,0.7906998991966248,,,,
62,2619,,,,,,4105.009765625,,0.7926739454269409,,,
62,2639,,,,,,3916.9765625,,0.7862934470176697,,,
62,2645,,,,,,,,,3032720.0,1324.7005615234375,0.9238070845603943
62,2645,,,,25809124.0,3970.806640625,,0.7936148643493652,,,,
63,2659,,,,,,3961.40869140625,,0.8020279407501221,,,
63,2679,,,,,,3748.68017578125,,0.8040062785148621,,,
63,2687,,,,,,,,,2844052.5,1270.84375,0.9285470843315125
63,2687,,,,26155364.0,3983.221923828125,,0.7908827066421509,,,,
64,2699,,,,,,4124.90380859375,,0.7872371673583984,,,
64,2719,,,,,,3899.590087890625,,0.78301602602005,,,
64,2729,,,,,,,,,2809526.75,1276.2274169921875,0.9294145107269287
64,2729,,,,25808740.0,3962.30859375,,0.7936736941337585,,,,
65,2739,,,,,,3860.449462890625,,0.8094238638877869,,,
65,2759,,,,,,3983.049560546875,,0.7969773411750793,,,
65,2771,,,,,,,,,2939737.5,1307.3758544921875,0.9261431097984314
65,2771,,,,25399518.0,3939.947509765625,,0.7968721389770508,,,,
66,2779,,,,,,3917.793212890625,,0.8014876842498779,,,
66,2799,,,,,,3990.15478515625,,0.7977683544158936,,,
66,2813,,,,,,,,,2960070.25,1311.8087158203125,0.9256322979927063
66,2813,,,,25541118.0,3945.346923828125,,0.7958322763442993,,,,
67,2819,,,,,,3986.4248046875,,0.7783368825912476,,,
67,2839,,,,,,3902.964111328125,,0.8003343343734741,,,
67,2855,,,,,,,,,2904845.25,1292.341796875,0.9270197153091431
67,2855,,,,25543518.0,3937.908447265625,,0.795685887336731,,,,
68,2859,,,,,,3961.581298828125,,0.8020735383033752,,,
68,2879,,,,,,3940.670166015625,,0.7999345660209656,,,
68,2897,,,,,,,,,2997103.75,1320.260009765625,0.9247018694877625
68,2897,,,,25406398.0,3942.354248046875,,0.7967987060546875,,,,
69,2899,,,,,,4060.082275390625,,0.7852111458778381,,,
